movieId,title
6273,In a Lonely Place (1950)
6276,Wake of the Red Witch (1948)
6279,"Good Thief, The (2002)"
6281,Phone Booth (2002)
6283,Cowboy Bebop: The Movie (Cowboy Bebop: Tengoku no Tobira) (2001)
6284,DysFunktional Family (2003)
6286,"Man Without a Past, The (Mies vailla menneisyyttä) (2002)"
6287,Anger Management (2003)
6290,House of 1000 Corpses (2003)
6291,Lilya 4-Ever (Lilja 4-ever) (2002)
6294,Bulletproof Monk (2003)
6295,Chasing Papi (a.k.a. Papi Chulo) (2003)
6296,"Mighty Wind, A (2003)"
6297,Holes (2003)
6298,Malibu's Most Wanted (2003)
6299,"Winged Migration (Peuple migrateur, Le) (2001)"
6300,Flickering Lights (Blinkende lygter) (2000)
6301,Straw Dogs (1971)
6302,Beginning of the End (1957)
6303,"Andromeda Strain, The (1971)"
6305,Fahrenheit 451 (1966)
6306,I Am Trying to Break Your Heart (2002)
6308,Legal Eagles (1986)
6314,Undercover Blues (1993)
6315,Wildcats (1986)
6316,"Wiz, The (1978)"
6318,"Marrying Man, The (Too Hot to Handle) (1991)"
6322,Confidence (2003)
6323,Identity (2003)
6327,"Decade Under the Influence, A (2003)"
6329,Manic (2001)
6331,Spellbound (2002)
6332,"Lizzie McGuire Movie, The (2003)"
6333,X2: X-Men United (2003)
6335,"Dancer Upstairs, The (2002)"
6337,Owning Mahowny (2003)
6338,Daddy Day Care (2003)
6339,"Man on the Train (Homme du train, L') (2002)"
6341,"Shape of Things, The (2003)"
6342,"Trip, The (2002)"
6344,101 Reykjavik (101 Reykjavík) (2000)
6345,"Chorus Line, A (1985)"
6348,Breakin' 2: Electric Boogaloo (1984)
6349,Breakin' (1984)
6350,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986)
6355,"Girls, Les (1957)"
6356,Gunfight at the O.K. Corral (1957)
6357,High Society (1956)
6358,Kiss Me Kate (1953)
6365,"Matrix Reloaded, The (2003)"
6367,Down with Love (2003)
6368,Cinemania (2002)
6369,Friends and Family (2001)
6370,"Spanish Apartment, The (L'auberge espagnole) (2002)"
6373,Bruce Almighty (2003)
6375,Gigantic (A Tale of Two Johns) (2002)
6377,Finding Nemo (2003)
6378,"Italian Job, The (2003)"
6379,Wrong Turn (2003)
6380,Capturing the Friedmans (2003)
6383,"2 Fast 2 Furious (Fast and the Furious 2, The) (2003)"
6384,Love the Hard Way (2001)
6385,Whale Rider (2002)
6386,Nevada Smith (1966)
6387,Once a Thief (Zong heng si hai) (1991)
6390,Silk Stockings (1957)
6395,"Crazies, The (a.k.a. Code Name: Trixie) (1973)"
6400,Murder on a Sunday Morning (Un coupable idéal) (2001)
6404,"White Sheik, The (Sceicco bianco, Lo) (1952)"
6405,Treasure Island (1950)
6408,Animals are Beautiful People (1974)
6410,Car Wash (1976)
6412,Destry Rides Again (1939)
6413,"Electric Horseman, The (1979)"
6414,Gay Purr-ee (1962)
6415,Intervista (1987)
6416,King Rat (1965)
6419,Mr. & Mrs. Bridge (1990)
6422,Shenandoah (1965)
6423,Straight Talk (1992)
6424,Oscar (1991)
6425,"6th Man, The (Sixth Man, The) (1997)"
6426,"Far Country, The (1954)"
6427,"Railway Children, The (1970)"
6428,Two Mules for Sister Sara (1970)
6429,Winchester '73 (1950)
6431,Battle Cry (1955)
6432,"Courtship of Eddie's Father, The (1963)"
6433,"Man with the Movie Camera, The (Chelovek s kino-apparatom) (1929)"
6436,This Boy's Life (1993)
6440,Barton Fink (1991)
6442,Belle époque (1992)
6446,"Comancheros, The (1961)"
6447,Duel at Diablo (1966)
6448,"Flight of the Phoenix, The (1965)"
6449,From the Terrace (1960)
6450,"Heaven Knows, Mr. Allison (1957)"
6452,"Long, Hot Summer, The (1958)"
6454,Music Box (1989)
6458,"Blue Max, The (1966)"
6460,"Trial, The (Procès, Le) (1962)"
6461,"Unforgiven, The (1960)"
6464,Good Burger (1997)
6465,Jubilee (1977)
6466,Mississippi Masala (1991)
6467,Quai des Orfèvres (Jenny Lamour) (1947)
6468,"Stranger Among Us, A (1992)"
6470,Chisum (1970)
6473,Half Moon Street (1986)
6474,"Truce, The (a.k.a. La Tregua) (1996)"
6476,Shattered (1991)
6477,"Song of Bernadette, The (1943)"
6480,Thoroughly Modern Millie (1967)
6482,Dumb and Dumberer: When Harry Met Lloyd (2003)
6484,Hollywood Homicide (2003)
6493,Alex and Emma (2003)
6498,Murphy's War (1971)
6502,28 Days Later (2002)
6503,Charlie's Angels: Full Throttle (2003)
6506,Fulltime Killer (Chuen jik sat sau) (2001)
6509,Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)
6513,Made for Each Other (1939)
6514,Ring of Terror (1962)
6515,You Only Live Once (1937)
6516,Anastasia (1956)
6518,Flight of the Intruder (1991)
6521,"Main Event, The (1979)"
6522,Man's Favorite Sport? (1964)
6525,Nuts (1987)
6527,Scaramouche (1952)
6528,Start the Revolution Without Me (1970)
6530,"Tenant, The (Locataire, Le) (1976)"
6531,"Hour of the Pig, The (1993)"
6533,"What's Up, Doc? (1972)"
6534,Hulk (2003)
6535,"Legally Blonde 2: Red, White & Blonde (2003)"
6536,Sinbad: Legend of the Seven Seas (2003)
6537,Terminator 3: Rise of the Machines (2003)
6538,Swimming Pool (2003)
6539,Pirates of the Caribbean: The Curse of the Black Pearl (2003)
6541,"League of Extraordinary Gentlemen, The (a.k.a. LXG) (2003)"
6547,Northfork (2003)
6548,Bad Boys II (2003)
6550,Johnny English (2003)
6552,Dirty Pretty Things (2002)
6559,Little Giants (1994)
6561,"Mouse That Roared, The (1959)"
6562,Spencer's Mountain (1963)
6564,Lara Croft Tomb Raider: The Cradle of Life (2003)
6565,Seabiscuit (2003)
6566,Spy Kids 3-D: Game Over (2003)
6568,Camp (2003)
6571,"Mondays in the Sun (Lunes al sol, Los) (2002)"
6579,"One, Two, Three (1961)"
6582,Remo Williams: The Adventure Begins (1985)
6584,"What's Up, Tiger Lily? (1966)"
6585,White Lightning (1973)
6586,American Wedding (American Pie 3) (2003)
6587,Gigli (2003)
6591,"Magdalene Sisters, The (2002)"
6592,"Secret Lives of Dentists, The (2002)"
6593,Freaky Friday (2003)
6595,S.W.A.T. (2003)
6596,"Divorce, Le (2003)"
6598,Step Into Liquid (2002)
6599,Accattone (1961)
6600,...And God Spoke (1993)
6602,Brain Damage (1988)
6603,"Double Life, A (1947)"
6609,"Gospel According to St. Matthew, The (Vangelo secondo Matteo, Il) (1964)"
6611,Umberto D. (1952)
6612,Brother's Keeper (1992)
6613,"Day of the Dolphin, The (1973)"
6615,Freddy vs. Jason (2003)
6617,Open Range (2003)
6618,Shaolin Soccer (Siu lam juk kau) (2001)
6620,American Splendor (2003)
6624,Agent Cody Banks (2003)
6628,Hot Dog... The Movie (1984)
6629,House of Wax (1953)
6630,"Inn of the Sixth Happiness, The (1958)"
6636,"Sure Thing, The (1985)"
6638,Valley Girl (1983)
6639,Wait Until Dark (1967)
6641,Code Unknown (Code inconnu: Récit incomplet de divers voyages) (2000)
6643,Tokyo Story (Tôkyô monogatari) (1953)
6644,"Green Ray, The (Rayon vert, Le) (1986)"
6645,THX 1138 (1971)
6646,Valley of the Dolls (1967)
6650,Kind Hearts and Coronets (1949)
6658,10 (1979)
6659,Tremors (1990)
6662,"Pink Panther, The (1963)"
6663,"Pink Panther Strikes Again, The (1976)"
6664,Commando (1985)
6665,Dracula (1979)
6666,"Discreet Charm of the Bourgeoisie, The (Charme discret de la bourgeoisie, Le) (1972)"
6669,Ikiru (1952)
6671,"Angel at My Table, An (1990)"
6676,Incident at Oglala (1992)
6678,"Handmaid's Tale, The (1990)"
6679,Revolution OS (2001)
6683,Fire (1996)
6684,Death in Venice (Morte a Venezia) (1971)
6686,"Medallion, The (2003)"
6690,Don't Tempt Me (Sin noticias de Dios) (2001)
6695,Jeepers Creepers 2 (2003)
6703,"Order, The (2003)"
6706,Taking Sides (2001)
6707,Cabin Fever (2002)
6708,Matchstick Men (2003)
6709,Once Upon a Time in Mexico (2003)
6710,Dummy (2002)
6711,Lost in Translation (2003)
6713,Millennium Actress (Sennen joyû) (2001)
6718,Gotcha! (1985)
6721,Once Upon a Time in China (Wong Fei Hung) (1991)
6722,Once Upon a Time in China II (Wong Fei-hung Ji Yi: Naam yi dong ji keung) (1992)
6723,Once Upon a Time in China III (Wong Fei-hung tsi sam: Siwong tsangba) (1993)
6724,Paper Moon (1973)
6725,Sgt. Pepper's Lonely Hearts Club Band (1978)
6728,"Ugly American, The (1963)"
6730,Convoy (1978)
6731,Day of the Dead (1985)
6732,"Hello, Dolly! (1969)"
6735,"Rose, The (1979)"
6739,At War with the Army (1950)
6743,Jungle Book (1942)
6744,Once Bitten (1985)
6748,"Brood, The (1979)"
6751,Cold Creek Manor (2003)
6753,Secondhand Lions (2003)
6754,Underworld (2003)
6755,Bubba Ho-tep (2002)
6757,Demonlover (2002)
6760,In This World (2002)
6762,Yossi & Jagger (2002)
6763,Duplex (2003)
6764,"Rundown, The (2003)"
6765,Under the Tuscan Sun (2003)
6768,Luther (2003)
6769,Mambo Italiano (2003)
6770,My Life Without Me (2003)
6771,Dorm Daze (National Lampoon Presents Dorm Daze) (2003)
6772,To Be and to Have (Être et avoir) (2002)
6773,"Triplets of Belleville, The (Les triplettes de Belleville) (2003)"
6774,Videodrome (1983)
6776,Lagaan: Once Upon a Time in India (2001)
6777,Judgment at Nuremberg (1961)
6779,"Same Time, Next Year (1978)"
6780,"Brief History of Time, A (1991)"
6782,Leningrad Cowboys Go America (1989)
6783,"Rules of the Game, The (La règle du jeu) (1939)"
6785,Seven Brides for Seven Brothers (1954)
6786,Kiss of the Spider Woman (1985)
6787,All the President's Men (1976)
6788,Angie (1994)
6790,Avalon (2001)
6791,Babette's Feast (Babettes gæstebud) (1987)
6793,Beethoven (1992)
6794,Beethoven's 2nd (1993)
6796,Boyz N the Hood (1991)
6797,Bugsy (1991)
6798,Bugsy Malone (1976)
6800,Cobra (1986)
6803,Phenomena (a.k.a. Creepers) (1985)
6806,Time and Tide (Seunlau Ngaklau) (2000)
6807,Monty Python's The Meaning of Life (1983)
6808,Where Eagles Dare (1968)
6810,Sleeping with the Enemy (1991)
6811,PCU (1994)
6812,"Rookie, The (1990)"
6813,"Ghost and Mr. Chicken, The (1966)"
6814,City Heat (1984)
6816,Three O'Clock High (1987)
6818,Come and See (Idi i smotri) (1985)
6820,Ginger Snaps (2000)
6822,"Ballad of Little Jo, The (1993)"
6826,"Shakiest Gun in the West, The (1968)"
6827,It's Pat (1994)
6828,"Sunday in the Country, A (Un dimanche à la campagne) (1984)"
6829,"Gun in Betty Lou's Handbag, The (1992)"
6830,Sudden Fear (1952)
6832,Regarding Henry (1991)
6835,Alien Contamination (1980)
6840,"Hospital, The (1971)"
6850,Leap of Faith (1992)
6851,"Gas, Food, Lodging (1992)"
6852,In Cold Blood (1967)
6856,Yankee Doodle Dandy (1942)
6857,Ninja Scroll (Jûbei ninpûchô) (1995)
6858,Knife in the Water (Nóz w wodzie) (1962)
6862,Out of Time (2003)
6863,School of Rock (2003)
6864,"Concert for George, The (2003)"
6867,"Station Agent, The (2003)"
6868,Wonderland (2003)
6869,Bus 174 (Ônibus 174) (2002)
6870,Mystic River (2003)
6872,"House of the Dead, The (2003)"
6873,Intolerable Cruelty (2003)
6874,Kill Bill: Vol. 1 (2003)
6875,Dopamine (2003)
6877,Girls Will Be Girls (2003)
6879,Runaway Jury (2003)
6880,"Texas Chainsaw Massacre, The (2003)"
6881,Pieces of April (2003)
6883,Sylvia (2003)
6884,Veronica Guerin (2003)
6885,In the Cut (2003)
6887,Radio (2003)
6888,Scary Movie 3 (2003)
6889,Brother Bear (2003)
6890,Elephant (2003)
6892,"Singing Detective, The (2003)"
6893,"Italian Job, The (1969)"
6896,Shoah (1985)
6898,Sweet Sixteen (2002)
6902,Interstate 60 (2002)
6906,That Was Then... This Is Now (1985)
6909,"Eye, The (Gin gwai) (Jian gui) (2002)"
6918,"Unvanquished, The (Aparajito) (1957)"
6920,"Cercle Rouge, Le (Red Circle, The) (1970)"
6927,"Human Stain, The (2003)"
6930,Girlhood (2003)
6932,Shattered Glass (2003)
6934,"Matrix Revolutions, The (2003)"
6935,"Revolution Will Not Be Televised, The (a.k.a. Chavez: Inside the Coup) (2003)"
6936,Elf (2003)
6940,In My Skin (Dans ma Peau) (2002)
6942,Love Actually (2003)
6944,Father of the Bride (1991)
6945,My Architect: A Son's Journey (2003)
6947,Master and Commander: The Far Side of the World (2003)
6950,"Missing, The (2003)"
6951,"Cat in the Hat, The (2003)"
6952,Gothika (2003)
6953,21 Grams (2003)
6954,"Barbarian Invasions, The (Les invasions barbares) (2003)"
6957,Bad Santa (2003)
6958,"Haunted Mansion, The (2003)"
6959,Timeline (2003)
6961,Damage (Fatale) (1992)
6963,Devil's Playground (2002)
6964,Dance with a Stranger (1985)
6966,Darkman (1990)
6970,Desk Set (1957)
6971,Europa (Zentropa) (1991)
6974,"Freshman, The (1990)"
6975,Funny Games (1997)
6977,New Jack City (1991)
6978,Slacker (1991)
6979,WarGames (1983)
6981,"Ordet (Word, The) (1955)"
6982,Forbidden Games (Jeux interdits) (1952)
6983,Jane Eyre (1944)
6985,"Passion of Joan of Arc, The (Passion de Jeanne d'Arc, La) (1928)"
6986,Ben-Hur: A Tale of the Christ (1925)
6987,"Cabinet of Dr. Caligari, The (Cabinet des Dr. Caligari., Das) (1920)"
6989,Gorky Park (1983)
6990,The Great Train Robbery (1978)
6991,"Greystoke: The Legend of Tarzan, Lord of the Apes (1984)"
6992,Guarding Tess (1994)
6993,Hannah and Her Sisters (1986)
6995,Hercules in New York (1970)
6996,Highlander II: The Quickening (1991)
6997,Hoffa (1992)
6999,Housesitter (1992)
7000,Hudson Hawk (1991)
7001,Invasion of the Body Snatchers (1978)
7002,Mindwalk (1990)
7003,Kafka (1991)
7004,Kindergarten Cop (1990)
7005,King Ralph (1991)
7007,"Last Boy Scout, The (1991)"
7008,Last Tango in Paris (Ultimo tango a Parigi) (1972)
7009,Lorenzo's Oil (1992)
7010,"Lover, The (Amant, L') (1992)"
7011,"Bullfighter, The (Matador) (1986)"
7012,Mr. Destiny (1990)
7013,"Night of the Hunter, The (1955)"
7016,Over the Top (1987)
7017,Passenger 57 (1992)
7018,Presumed Innocent (1990)
7020,Proof (1991)
7022,Battle Royale (Batoru rowaiaru) (2000)
7023,"Wedding Banquet, The (Xi yan) (1993)"
7024,"Salo, or The 120 Days of Sodom (Salò o le 120 giornate di Sodoma) (1976)"
7025,"Midnight Clear, A (1992)"
7026,Summer School (1987)
7027,Silverado (1985)
7028,Quick Change (1990)
7029,Rabid (1977)
7034,Show Me Love (Fucking Åmål) (1998)
7036,Teen Wolf (1985)
7038,Things You Can Tell Just by Looking at Her (2000)
7040,To Live and Die in L.A. (1985)
7042,Betty Blue (37°2 le matin) (1986)
7043,Vivre sa vie: Film en douze tableaux (My Life to Live) (1962)
7044,Wild at Heart (1990)
7045,"Witches, The (1990)"
7046,"Witches of Eastwick, The (1987)"
7048,Nothing to Lose (1997)
7050,Follow the Fleet (1936)
7051,"What's New, Pussycat (1965)"
7055,Swing Time (1936)
7056,"Public Enemy, The (1931)"
7058,Life with Father (1947)
7059,National Velvet (1944)
7060,Jesus Christ Superstar (1973)
7061,Dark Victory (1939)
7062,Birdman of Alcatraz (1962)
7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)"
7064,Beauty and the Beast (La belle et la bête) (1946)
7065,"Birth of a Nation, The (1915)"
7067,Juliet of the Spirits (Giulietta degli spiriti) (1965)
7068,Last Year at Marienbad (L'Année dernière à Marienbad) (1961)
7069,"Macbeth (a.k.a. Tragedy of Macbeth, The) (1971)"
7070,Red River (1948)
7071,"Woman Under the Influence, A (1974)"
7072,Stagecoach (1939)
7073,"Shot in the Dark, A (1964)"
7074,"Navigator, The (1924)"
7075,"Court Jester, The (1956)"
7076,Bullitt (1968)
7078,Jezebel (1938)
7079,"Hunchback of Notre Dame, The (1939)"
7080,42nd Street (1933)
7081,I'm No Angel (1933)
7082,That Touch of Mink (1962)
7083,Sweet Dreams (1985)
7084,"Play It Again, Sam (1972)"
7085,Send Me No Flowers (1964)
7086,Pygmalion (1938)
7087,"Passage to India, A (1984)"
7088,Black Orpheus (Orfeu Negro) (1959)
7089,Amarcord (1973)
7090,Hero (Ying xiong) (2002)
7091,Horse Feathers (1932)
7093,"Front Page, The (1974)"
7095,Looking for Mr. Goodbar (1977)
7096,Rivers and Tides (2001)
7099,Nausicaä of the Valley of the Wind (Kaze no tani no Naushika) (1984)
7101,Doc Hollywood (1991)
7102,Dragnet (1987)
7104,1941 (1979)
7107,Foul Play (1978)
7108,Crime Story (Zhong an zu) (1993)
7110,Blind Beast (Môjuu) (1969)
7111,Ryan's Daughter (1970)
7115,Deep Red (Profondo rosso) (1975)
7116,Diabolique (Les diaboliques) (1955)
7117,Leprechaun (1993)
7121,Adam's Rib (1949)
7122,King of Hearts (1966)
7123,Naked Lunch (1991)
7125,Spring Forward (1999)
7126,"Killing of a Chinese Bookie, The (1976)"
7130,Darling (1965)
7131,"Summer Place, A (1959)"
7132,"Night at the Opera, A (1935)"
7135,Shoot the Piano Player (Tirez sur le pianiste) (1960)
7136,Stolen Kisses (Baisers volés) (1968)
7137,"Cooler, The (2003)"
7139,In America (2002)
7142,Honey (2003)
7143,"Last Samurai, The (2003)"
7147,Big Fish (2003)
7149,Something's Gotta Give (2003)
7150,Stuck on You (2003)
7151,Girl with a Pearl Earring (2003)
7152,"Statement, The (2003)"
7153,"Lord of the Rings: The Return of the King, The (2003)"
7154,Mona Lisa Smile (2003)
7155,Calendar Girls (2003)
7156,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)"
7158,House of Sand and Fog (2003)
7160,Monster (2003)
7161,Cheaper by the Dozen (2003)
7162,Cold Mountain (2003)
7163,Paycheck (2003)
7164,Peter Pan (2003)
7165,"Company, The (2003)"
7171,Aileen: Life and Death of a Serial Killer (2003)
7172,Distant (Uzak) (2002)
7173,Along Came Polly (2004)
7177,Osama (2003)
7178,"Great Gatsby, The (1974)"
7179,Wuthering Heights (1992)
7180,Odds Against Tomorrow (1959)
7182,Lord Love a Duck (1966)
7186,Once Upon a Crime... (1992)
7189,"Car 54, Where Are You? (1994)"
7190,Jane Eyre (1970)
7192,Only the Strong (1993)
7193,"Adventures of Ford Fairlane, The (1990)"
7195,"Enforcer, The (1951)"
7196,"Men, The (1950)"
7198,The Pick-up Artist (1987)
7199,Melvin Goes to Dinner (2003)
7204,Hells Angels on Wheels (1967)
7206,Mon Oncle (My Uncle) (1958)
7207,Where the Boys Are (1960)
7208,Dr. Jekyll and Mr. Hyde (1941)
7209,"M. Hulot’s Holiday (Mr. Hulot's Holiday) (Vacances de Monsieur Hulot, Les) (1953)"
7210,My Darling Clementine (1946)
7211,People Will Talk (1951)
7212,I Was a Male War Bride (1949)
7215,To Have and Have Not (1944)
7216,High Sierra (1941)
7217,Dark Passage (1947)
7219,They Drive by Night (1940)
7222,Reefer Madness (a.k.a. Tell Your Children) (1938)
7223,D.O.A. (1950)
7228,Cool World (1992)
7234,"Strada, La (1954)"
7235,Ichi the Killer (Koroshiya 1) (2001)
7236,"Boy and His Dog, A (1975)"
7238,Ashes and Diamonds (Popiól i diament) (1958)
7243,Intolerance: Love's Struggle Throughout the Ages (1916)
7245,Tormented (1960)
7247,Chitty Chitty Bang Bang (1968)
7248,"Suriyothai (a.k.a. Legend of Suriyothai, The) (2001)"
7250,"Out of Towners, The (1970)"
7254,The Butterfly Effect (2004)
7255,Win a Date with Tad Hamilton! (2004)
7256,Touching the Void (2003)
7257,"Big Bounce, The (2004)"
7258,"Perfect Score, The (2004)"
7260,Latter Days (2003)
7263,Miracle (2004)
7265,"Dreamers, The (2003)"
7266,"Lost Skeleton of Cadavra, The (2002)"
7272,Super Fly (Superfly) (1972)
7282,"Hip Hop Witch, Da (2000)"
7283,Swing Shift (1984)
7285,Thirteen (2003)
7293,50 First Dates (2004)
7294,Welcome to Mooseport (2004)
7299,Monsieur Ibrahim (Monsieur Ibrahim et les fleurs du Coran) (2003)
7300,Vanishing Point (1971)
7302,"Thief of Bagdad, The (1924)"
7303,The Diary of Anne Frank (1959)
7305,Black Widow (1987)
7307,Flesh & Blood (1985)
7308,King Solomon's Mines (1985)
7309,"Black Pirate, The (1926)"
7311,"Goodbye, Mr. Chips (1939)"
7312,"Follow Me, Boys! (1966)"
7315,Against the Ropes (2004)
7316,Confessions of a Teenage Drama Queen (2004)
7317,EuroTrip (2004)
7318,"Passion of the Christ, The (2004)"
7319,Club Dread (2004)
7320,Dirty Dancing: Havana Nights (2004)
7323,"Good bye, Lenin! (2003)"
7324,Hidalgo (2004)
7325,Starsky & Hutch (2004)
7327,Persona (1966)
7334,"Front, The (1976)"
7335,Pickup on South Street (1953)
7340,Just One of the Guys (1985)
7343,Wisconsin Death Trip (1999)
7346,"Girl Next Door, The (2004)"
7347,Secret Window (2004)
7348,Spartan (2004)
7349,Broken Wings (Knafayim Shvurot) (2002)
7352,Wilbur Wants to Kill Himself (2002)
7354,Mad Dog and Glory (1993)
7355,Mr. Toad's Wild Ride (a.k.a. The Wind in the Willows) (1996)
7357,Peyton Place (1957)
7358,Searching for Debra Winger (2002)
7360,Dawn of the Dead (2004)
7361,Eternal Sunshine of the Spotless Mind (2004)
7362,Taking Lives (2004)
7366,Jersey Girl (2004)
7367,"Ladykillers, The (2004)"
7369,Scooby-Doo 2: Monsters Unleashed (2004)
7371,Dogville (2003)
7372,Ned Kelly (2003)
7373,Hellboy (2004)
7374,Home on the Range (2004)
7375,"Prince & Me, The (2004)"
7376,Walking Tall (2004)
7379,The Alamo (2004)
7380,Ella Enchanted (2004)
7381,"Whole Ten Yards, The (2004)"
7382,I'm Not Scared (Io non ho paura) (2003)
7386,"Ten Commandments, The (1956)"
7387,Dawn of the Dead (1978)
7394,Those Magnificent Men in Their Flying Machines (1965)
7395,Cheaper by the Dozen (1950)
7396,Scenes From a Marriage (Scener ur ett äktenskap) (1973)
7407,Africa Screams (1949)
7411,Munchies (1987)
7415,"Late Show, The (1977)"
7419,After Hours (1985)
7437,Connie and Carla (2004)
7438,Kill Bill: Vol. 2 (2004)
7439,"Punisher, The (2004)"
7444,13 Going on 30 (2004)
7445,Man on Fire (2004)
7448,Envy (2004)
7449,Godsend (2004)
7450,Laws of Attraction (2004)
7451,Mean Girls (2004)
7453,New York Minute (2004)
7454,Van Helsing (2004)
7456,Valentin (Valentín) (2002)
7458,Troy (2004)
7459,Carandiru (2003)
7460,Coffee and Cigarettes (2003)
7478,Swimming to Cambodia (1987)
7481,Enemy Mine (1985)
7482,Enter the Dragon (1973)
7484,Gimme Shelter (1970)
7487,Henry & June (1990)
7492,Martin (1977)
7493,"Three Faces of Eve, The (1957)"
7502,Band of Brothers (2001)
7505,"Kingdom, The (Riget) (1994)"
7541,100 Girls (2000)
7560,Fail-Safe (1964)
7564,Kwaidan (Kaidan) (1964)
7566,28 Up (1985)
7569,You Only Live Twice (1967)
7570,Octopussy (1983)
7571,"Blue Gardenia, The (1953)"
7572,Wit (2001)
7573,Never Say Never Again (1983)
7574,Maborosi (Maboroshi no hikari) (1995)
7577,"Magic Flute, The (Trollflöjten) (1975)"
7579,Pride and Prejudice (1940)
7583,In This Our Life (1942)
7584,Woman of the Year (1942)
7585,Summertime (1955)
7586,Soldier of Orange (a.k.a. Survival Run) (Soldaat van Oranje) (1977)
7587,"Samouraï, Le (Godson, The) (1967)"
7613,White Palace (1990)
7614,Oklahoma! (1955)
7615,Desert Hearts (1985)
7616,Body Double (1984)
7619,"Miracle Worker, The (1962)"
7620,Monster in a Box (1992)
7624,School Ties (1992)
7625,Girl (1998)
7627,Just Write (1997)
7636,Raising Cain (1992)
7649,Babylon 5: In the Beginning (1998)
7650,"Witchfinder General (Conquerer Worm, The) (1968)"
7669,Pride and Prejudice (1995)
7697,"Prince and the Showgirl, The (1957)"
7698,"China Syndrome, The (1979)"
7700,"Wages of Fear, The (Salaire de la peur, Le) (1953)"
7701,Look Who's Talking Too (1990)
7702,"Bells of St. Mary's, The (1945)"
7705,Pat and Mike (1952)
7706,Animal Crackers (1930)
7708,Bedazzled (1967)
7713,Cat People (1942)
7714,Camelot (1967)
7720,"Four Musketeers, The (1974)"
7728,"Postman Always Rings Twice, The (1946)"
7738,That's The Way I Like It (a.k.a. Forever Fever) (1998)
7743,Explorers (1985)
7748,Pierrot le fou (1965)
7753,Tuesdays with Morrie (1999)
7757,Jason and the Argonauts (1963)
7759,Nostalghia (1983)
7762,"Tinker, Tailor, Soldier, Spy (1979)"
7764,"Driller Killer, The (1979)"
7766,Throne of Blood (Kumonosu jô) (1957)
7767,"Best of Youth, The (La meglio gioventù) (2003)"
7771,Zorba the Greek (Alexis Zorbas) (1964)
7773,"Bang, Bang, You're Dead (2002)"
7774,My Side of the Mountain (1969)
7782,Sniper (1993)
7786,Genghis Blues (1999)
7787,To Hell and Back (1955)
7789,"11'09""01 - September 11 (2002)"
7790,"Bon Voyage, Charlie Brown (and Don't Come Back!) (1980)"
7791,Internal Affairs (1990)
7792,"Parallax View, The (1974)"
7802,"Warriors, The (1979)"
7809,Ambush (Rukajärven tie) (1999)
7810,Babylon 5: A Call to Arms (1999)
7811,Babylon 5: The River of Souls (1998)
7812,Babylon 5: Thirdspace (1998)
7815,True Stories (1986)
7817,Zardoz (1974)
7818,School For Scoundrels (1960)
7820,"Virgin Spring, The (Jungfrukällan) (1960)"
7822,Mogambo (1953)
7826,"Secret Life of Walter Mitty, The (1947)"
7827,Cypher (2002)
7831,Another Thin Man (1939)
7832,"Thin Man Goes Home, The (1945)"
7833,Shadow of the Thin Man (1941)
7834,After the Thin Man (1936)
7835,Song of the Thin Man (1947)
7836,Woodstock (1970)
7840,Gunga Din (1939)
7841,Children of Dune (2003)
7842,Dune (2000)
7843,Lammbock (2001)
7844,"Legend, The (Legend of Fong Sai-Yuk, The) (Fong Sai Yuk) (1993)"
7845,Tremors II: Aftershocks (1996)
7846,Tremors 3: Back to Perfection (2001)
7872,Getting It Right (1989)
7878,Straight to Hell (1987)
7881,White Zombie (1932)
7882,The Plague of the Zombies (1966)
7883,I Walked with a Zombie (1943)
7888,How to Succeed in Business Without Really Trying (1967)
7889,Pat Garrett and Billy the Kid (1973)
7892,"Street Fighter, The (Gekitotsu! Satsujin ken) (1974)"
7894,"Duck, You Sucker (1971)"
7895,Bring Me the Head of Alfredo Garcia (1974)
7897,"Ballad of Cable Hogue, The (1970)"
7899,Master of the Flying Guillotine (Du bi quan wang da po xue di zi) (1975)
7914,Berlin: Symphony of a Great City (Berlin: Die Sinfonie der Großstadt) (1927)
7915,Samurai Fiction (SF: Episode One) (1998)
7916,Gidget (1959)
7919,Drunken Angel (Yoidore tenshi) (1948)
7920,Desperate Living (1977)
7921,"Devil's Rain, The (1975)"
7922,"Valachi Papers,The (1972)"
7924,Stray Dog (Nora inu) (1949)
7925,"Hidden Fortress, The (Kakushi-toride no san-akunin) (1958)"
7926,High and Low (Tengoku to jigoku) (1963)
7932,Dark Days (2000)
7934,Zelig (1983)
7935,Face to Face (Ansikte mot ansikte) (1976)
7936,Shame (Skammen) (1968)
7938,Winter Light (Nattvardsgästerna) (1963)
7939,Through a Glass Darkly (Såsom i en spegel) (1961)
7941,Smiles of a Summer Night (Sommarnattens leende) (1955)
7942,Summer with Monika (Sommaren med Monika) (1953)
7943,"Killers, The (1946)"
7944,"Night of the Iguana, The (1964)"
7946,Reflections in a Golden Eye (1967)
7947,Under the Volcano (1984)
7948,Wise Blood (1979)
7951,Nightbreed (1990)
7958,Bloody Mama (1970)
7959,"Trip, The (1967)"
7976,Ken Park (2002)
